osm_id,name,type
121431742,Chiesa Marter,polygon
112783254,San Giuseppe al Transito,polygon
66274174,Sant'Antonio,polygon
184029148,Kapelle,polygon
387703020,San Sisto,point
1747325296,Cappella Di San Grato,point
36686352,Chiesa di San Giovanni Battista,polygon
175759912,Chiesa del Collegio dei Gesuiti,polygon
135168656,Chiesa di Santa Maria Assunta in Cielo,polygon
87015598,S. Girolamo,polygon
61565007,Chiesa di Nazareth,polygon
871572811,centro ecumenico,point
126549423,Chiesa di San Lorenzo,polygon
122134535,Chiesa campestre di Santu Tomau,polygon
157859342,Chiesa parrocchiale di San Gabriele,polygon
673006253,Chiesa dei Santi Pietro e Paolo,point
49038976,Chiesa Gesù e Maria,polygon
36685109,S. Teodoro Martire,polygon
192627807,Cappella di S.Lucia,polygon
1301166159,Santi Cosme e Damiano,point
49789495,San Francesco Saverio,polygon
169857045,St. Johann - S. Giovanni,polygon
191811496,Basilica Sant'Angelo,polygon
204103578,chiesa San Paolo Apostolo,polygon
157204610,Oratorio dei Re Magi,polygon
149343683,Santuario Madonna dell'Olivo,polygon
94179068,Santuario di Montemauro,polygon
2111127103,Santuario di S. Cristina,point
66001729,Eremo di San Cataldo,polygon
36687043,S. Pietro in Castello,polygon
36687570,Cappella Zita,polygon
113555772,Chiesa di San Pietro,polygon
68194918,Centre Européen de Rencontre et de Ressourcement,polygon
190994448,SS. Pietro e Paolo,polygon
162144450,Chiesa della Natività di Beata Vergine,polygon
204474442,Cappella di San Rocco,polygon
208200122,Chiesa di San Zeno,polygon
188308163,Santuario dei Caffi,polygon
1902866311,Madonna di Porcivalle Church,point
55894456,Chiesa Madre,polygon
198025355,Chiesa di San Lorenzo Martire,polygon
159506565,Chiesa di San Rocco,polygon
42410039,Chiesa di Santa Caterina da Siena,polygon
204598759,Cattedrale di N.S. dell'Orto,polygon
39467459,Chiesa,polygon
142495935,San Maurizio,polygon
36685392,S. Rocco,polygon
1965706073,S.Salvatore,point
204284774,Cappella Monte Maggio,polygon
36684700,Chiesa di San Giovanni Decollato,polygon
79216077,Chiesa della Madonna di Loreto,polygon
94021289,Santa Maria Nascente,polygon
200963397,Chiesa di San Rocco,polygon
36687267,Chiesa Santa Maria di Fossale,polygon
75136689,Parrocchia S. Ambrogio di Fegino,polygon
1497523962,Tempio San Francesco di Paola,point
759589274,Anime del Purgatoriao,point
86886700,S. Maria La nuova,polygon
43550170,Cappella di San Marchese,polygon
194017109,Chiesa di Levada,polygon
639041942,San Valeriano,point
184654193,Chiesa di Sant'Elena imperatrice,polygon
36686219,S. Leonardo,polygon
165882138,Basilica di Sant'Eustorgio,polygon
112192973,Basilica Romana Minore,polygon
1846798553,Chiesa Parrocchiale di Fumane,point
554242898,San Zenone,point
107204934,Pieve di Santa Maria a Coeli Aula,polygon
202072992,Regina Pacis,polygon
1537464453,San Paolo,point
267416891,Santa Caterina del Sasso,point
41765997,Chiesa Parrocchiale,polygon
208627791,Chiesa di San Rocco,polygon
173642915,Cappella del Podio,polygon
765041185,St.Maria del Mare,point
245884445,Madonna delle Grazie,point
74502618,San Francesco Saverio,polygon
-941918,Chiesa di Nostra Signora del Sacro Cuore,polygon
193901755,Madonna dei Miracoli,polygon
171748369,Chiesa di Sant'Ambrogio,polygon
36687593,Chiesa di Sant'Anna,polygon
36687686,Chiesa dei Santi Filippo e Giacomo Apostoli,polygon
392691815,Sant'Ambrogio,point
36686343,Madonna di Lussaria,polygon
204794723,Santa Roceo,polygon
164756740,Pieve di San Secondo,polygon
103513728,Pieve di San Romolo a Gaville,polygon
136485665,Chiesa Madonna del Sasso,polygon
1821509096,San Grato,point
2140421088,cappella,point
198429144,Chiesa di San Pietro in Vinculis,polygon
138841903,San Girólamo,polygon
2284379785,Chiesa dell'Immacolata Concezione,point
658856726,Chiesa di San Martino in Fiume,point
202384723,San Giacomo del Giogo,polygon
96434214,Chiesa del Carmine,polygon
135189103,Basilica di S. Pancrazio,polygon
1594631488,"Chiesa ""San Rcco""",point
166442704,Chiese di San Biagio,polygon
1215858322,Chiesa di S.Antonio abate,point
173623515,Chiesa,polygon
199892781,San Gottardo,polygon
45274219,S. Erasmo,polygon
1349265257,parrocchia Santa Maria Regina della Pace,point
149757774,Chiesa di San Filippo,polygon
208331822,Chiesa di S. Francesco,polygon
162976879,Madonna,polygon
36687087,Chiesetta degli Alpini,polygon
210266383,S. Giovanni,polygon
1631794140,Santuario Madonnetta Agostiniani Scalzi,point
169303502,Chiesa,polygon
1421318916,Chiesa di San Vito,point
216222330,Chiesa,polygon
198961070,San Francesco a Ripa,polygon
216494777,Cattedrale di Acerenza,polygon
196374482,San Michele in San Salvi,polygon
1885291912,Cattedrale dei Santi Gervasio e Protasio,point
-2550494,Basilica Autarena,polygon
446009773,Eremo di Sant'Antonio,point
36687450,S. Vincenzo,polygon
111533887,Santi Gervasio e Protasio,polygon
79808375,Cappella Colleoni,polygon
200754554,"Chiesa di San Giuseppe ""al Cascame""",polygon
117056243,S. Ludovico,polygon
36686393,Santo Spirito,polygon
183614212,Chiesa,polygon
-1575764,Convento di San Marco,polygon
1790229810,Madonna della Neve,point
136397503,Parrocchia Madonna di Fatima,polygon
1831309286,Santuario Di Cuney,point
83304778,S. Giuseppe,polygon
2260015851,Moschea Omar Alfaruk,point
243865035,S. Martino,point
1486656854,San Domenico,point
1896415760,Parrocchia Cristo Re,point
202611195,Chiesa dei Santi Pietro e Paolo,polygon
220154314,Chiesa Evangelica Valle del Sele,polygon
168712256,Chiesa del Poggiale,polygon
167012959,Chiesa di San Marco Evangelista,polygon
890989746,Madonna delle Vigne,point
-2013076,Basilica Sancti Petri,line
204163182,San Giuseppe alla Lungara,polygon
126636780,Sinagoga,polygon
143373083,Chiesa di San Luigi,polygon
97225598,Maria SS. Regina Pacis,polygon
193697811,Chiesa di San Sebastiano,polygon
159381075,Pianer Kreuzkapelle,polygon
36684730,S.S. Trinità,polygon
149526899,Chiesa Santa Coletta,polygon
185591171,Santuario della Madonna della Stella,polygon
160784973,Oratorio di Monticello,polygon
1446081967,Chiesa SS. Cosma e Damiano,point
145313339,Sala del Regno,polygon
47373324,Chiesa di Popigliano,polygon
166783606,Chiesa di San Nicola da Bari,polygon
1462970365,San Antonio,point
139107363,Chiesa di San Giacomo,polygon
679194944,Chiesetta dell'Assunta,point
119647608,Sant'Efisio,polygon
75935317,Chiesa San Francesco del Deserto,polygon
88068877,S.Sebastiano,polygon
75653662,Chiesetta di Santa Cecilia,polygon
158247344,San Cristoforo,polygon
1775855192,Chiesa del Campino,point
279379894,Santa Maria in Trivio,point
929414874,Salesiani,point
187908109,Chiesa di San Gregorio,polygon
170860041,Pieve di S. Severo,polygon
154406378,Pieve di San Donato Milanese,polygon
164736718,Chiesa di San Daniele Profeta,polygon
36686109,Chiesa di Santa Maria di Collevillano,polygon
131965524,Chiesa del Torresino,polygon
1787528928,Sant'Elena,point
291340679,Santa Margherita,point
178331318,Chiesa del Santissimo Salvatore,polygon
1852931348,San Giovanni Decollato a Cornacchiaia,point
48674245,Cimitero di Vallecchio,polygon
151931672,Chiesa sconsacrata di Sant'Umiltà,polygon
1942016006,S. Salvatore,point
178457205,San Giacomo Vecchia,polygon
76259746,San Nicola,polygon
1715714963,San Silvestro,point
151876861,L'Immacolata,polygon
36684711,Immacolato Cuore Di Maria,polygon
108589511,Chiesa di San Martino,polygon
102487256,Chiesa San Rocco,polygon
156098407,Oratorio della Beata Vergine Maria della Salute,polygon
36687134,Chiesa di San Giusepe,polygon
114956789,Chiesa San Michele,polygon
182263868,Chiesa del Sacro Cuore,polygon
1885274110,Cappella di San Grato,point
60664738,Chiesa di Compignano,polygon
1374474901,parrocchia del sacro quore di gesù,point
60235468,Chiesa di Casaglia,polygon
156615075,Concattedrale di San Nicola,polygon
190425365,San Lorenzo,polygon
329189448,Moschea di Catania,point
2315699152,Chiesa SS. Pietro e Paolo,point
183762246,Basilica Santa Maria di Nazareth,polygon
959238456,S.Osvaldo,point
219088192,Chiesa di San Rocco,polygon
314757496,Chiesa del Gesù Redentore,point
39261459,Chiesa della Ss. Trinità,polygon
138226241,Chiesa di San Giuseppe,polygon
519817182,Abbazia Santa Maria,point
130738030,San Giovanni Crisostomo,polygon
2225344871,Santa Maria Maggiore,point
196776125,Chiesa di San Sisto,polygon
1321424879,chiesa Sant'Agostino,point
115891901,Sacro Cuore Immacolato di Maria,polygon
102979682,Chiesa di San Felice ad Ema,polygon
1205575830,Chiesa di San Vito Martire,point
146666672,San Francesco,polygon
128388059,San Matteo,polygon
33889919,Chiesa Maria Assunta,polygon
202904340,San Giuseppe,polygon
443032808,Palent,point
186335883,Chiesa della Madonna del Burgarito,polygon
56133204,IMaria Santissima dell'dria,polygon
134240880,Chiesa di B. Maria Gabriella,polygon
210352737,Sant'Onofrio,polygon
143696451,Santa Maria Assunta,polygon
36685112,San Marco,polygon
137342267,San Michele Arcangelo di Badolo,polygon
198795358,Chiesa di Santa Maria della Vittoria,polygon
2295961262,Cappella II,point
165847308,Santa Scholastica,polygon
64460734,Chiesa arcipretale di Santa Maria Assunta,polygon
166745992,Chiesetta di San Osvaldo,polygon
118566040,Chiesa di San Michele,polygon
133294949,Santuario del Perdono,polygon
39054231,Santel della B.V. di Pedemonte,polygon
98114148,Santa Franca,polygon
36685724,S. Valeriano,polygon
1590535218,Pieve di Sant'Eusebio,point
534916012,Nostra Signora di Lourdes,point
475989949,Chiesa di Santa Maria del Gesù,point
36687953,S. Vigilio,polygon
127282527,Chiesa di San Calogero,polygon
178994278,Parrocchia S. Giuliano Martire,polygon
1189867783,Santa Maria Assunta,point
1490309361,Sant'Agostino,point
469822644,Santuario delle Cappelle,point
170247738,Santa Maria dei Franconi,polygon
201832116,Chiesa di San Bernardo,polygon
50773070,Chiesa del Domine Quo Vadis?,polygon
167143941,Chiesa dei Santi Cosma e Damiano,polygon
160968838,Chiesa vecchia di San Pietro,polygon
79268329,"Chiesa di San Michele Arcangelo, Santa Maria del Carmine e San Giustino",polygon
142580826,Duomo S.Flaviano,polygon
180148981,Santa Maria Corteorlandini,polygon
2059117240,Sala del Trono,point
1682016658,Santa Maria Maddalena,point
219966756,Chisa San Valentino 1300 DC,polygon
627799351,Chiesa di San Francesco,point
75665872,Chiesa di Costozza,polygon
671402769,St. Johannes,point
86869488,Chiesa del Rosario,polygon
2070671872,Chiesa di San Rocco,point
36687010,Madonna,polygon
2323145002,Oratorio di San Bernardo,point
167041909,Chiesa di Santa Maria dei Servi,polygon
108782232,St. Nikolaus,polygon
2294709802,Kirche,point
23856757,Chiesa di Nostra Signora Assunta e Santa Zita,polygon
184441232,Putzer Kirchl,polygon
472121303,Cattedrale di S. Maria della neve,point
813500569,San Cosma e Damiano,point
2123882051,Santuario di Valledrane,point
205781790,Chiesa,polygon
36687528,Chiesa parrocchiale di S. Carlo Borromeo,polygon
166457158,Chiesa di San Pietro,polygon
163946849,Chiesetta romanica SS. Faustino e Giovita,polygon
149698281,Chiesa Sa Itria,polygon
195566376,Chiesa,polygon
203466594,Chiesa di San Giorgio,polygon
204722023,Carpignano,polygon
302108850,zum Heiligen Andreas,point
198051785,Chiesa di Santa Maria Maddalena,polygon
36687601,Madonna della Fonte,polygon
1454672406,Maestà,point
-2271172,Chiesa Madonna dei Raccomandati,polygon
198228742,Chiesa di San Gaudenzio,polygon
82965205,Sant'Antonio,polygon
549757917,Chiesa della Madonna delle Grazie,point
174980256,Chiesa di San Quirico,polygon
2314323292,Chiesa Del Rosario,point
153653841,Chiesa San Rocco,polygon
192494736,San Tommaso,polygon
503058595,Chiesa di San Bernardo,point
124722275,Santuario Santa Maria di Valverde,polygon
36687216,S. Carlo Borromeo,polygon
113503038,chiesa di S.Marco e S.Michele,polygon
1820425576,Chiesa di Sant'Anna,point
83445682,Parrocchia di San Paolo,polygon
186164984,Madonna,polygon
76789249,Chiesa Parrocchiale Santa Maria Assunta,polygon
2197724326,Chiesa San Costantino,point
166330565,Chiesa di San Lorenzo,polygon
204950210,Oratorio di S. Michele,polygon
1372199023,Capitello,point
289234366,Santa Valpurga,point
2166894232,Chiesa di San Giorgio a Colonica,point
36686862,Santissima Trinità,polygon
55895456,Santa Chiara,polygon
102551255,Santo Stefano di Sessano,polygon
442548559,San Benedetto,point
137547156,Parrocchia Santissimo Salvatore,polygon
1726329548,Chiesa Domenicana,point
118945627,San Marcello,polygon
184081478,Cattedrale Santa Maria Assunta di Gerace,polygon
1096124898,Maria Santissima del Poggio,point
1578513268,Santuario di San Michele,point
182823338,Santo Stefano,polygon
2031459234,Chiesa di San Lorenzo,point
164523200,Chiesa di San Giorgio,polygon
469522505,San Pietro,point
101292346,Convento di San Sosio,polygon
204284775,Cappelletta di San Fermo,polygon
616676737,Duomo,point
80199484,Chiesetta di San Tommaso,polygon
444982663,St. Pietro,point
118563634,Sant'Anna,polygon
156526266,Parrocchia Monte San Giovanni,polygon
207442692,Chiesa Papa Giovanni XXIII,polygon
1334285509,Basilica santuario del Gesù Vecchio dell'Immacolata di Don Placido,point
1430300984,Kapelle Ulten bei Mals,point
-159164,Chiesa della Madonna,polygon
759818601,Chiesa di S. Margherita,point
1334285549,Chiesa di Santa Maria Egiziaca a Forcella,point
928488180,Chiesa San Pietro,point
137178554,Santa Maria delle Grazie al Trionfale,polygon
500664060,Chiesa di Fellette,point
695287034,Chiesa Sant'angelo De Munculanis,point
87150843,Oratorio di Sant'Antonio Abate,polygon
1467339063,Chiesa di San Biagio,point
568433883,capitello,point
1946032574,Oratorio San Giuseppe,point
75483782,Chiesa di Santa Maria Assunta,polygon
64977424,Chiesa di San Michele Arcangelo,polygon
120704269,Sant'Agostino,polygon
219840613,Santuario della Madonna delle Grazie,polygon
1332420129,San Perpetuo,point
162470253,S. Maria dei Raccomandati,polygon
60686720,San Michele Arcangelo,polygon
36688068,SS.Filippo e Giacomo,polygon
165491994,Ex chiesa di San Vittore,polygon
77880631,Santi Dionigi ed Emiliano,polygon
191554340,Cappella delle Grazie,polygon
111430987,Chiesa di San Giovanni Battista,polygon
77212179,Chiesa di Croara,polygon
2159869599,Chiesa di San Carlo Borromeo,point
204981316,Casa Generalizia Figlie della Carità Canossiane,polygon
222474999,Chiesa della Pietà,polygon
202143502,Sanctus Laurentius,polygon
151026276,Chiesa di San Salvatore,polygon
152650046,Chiesa della Santissima Trinità,polygon
1907624741,Madonna del Vento,point
82120239,S. Maria Assunta,polygon
756611586,San Vittore Martire,point
867589353,Chiesa San Salvatore,point
1626988160,Hl. Margareth,point
-1215019,Convento di Santa Maria di Gesù,polygon
309568189,Chiesa di Ladino,point
859504263,Duomo,point
774565668,Cattedrale di San Nicola,point
2188872739,Sant'Andrea Apostolo,point
210713122,Cappella del Santo Rosario,polygon
166465736,Chiesa di Santa Maria di Falleri,polygon
214622507,Chiesa della Santissima Trinità,polygon
1985411836,Chiesa dei Santi Paolo e Michele,point
1291617459,Tempietto di S. Rocco,point
-2917985,Convento dei Cappuccini,polygon
840177252,Chiesa Sant'Eustachio,point
166790606,Chiesa della Natività di Maria Vergine e San Lorenzo,polygon
926791317,Don Orione,point
165003682,San Martino in Selvanera,polygon
2281294090,S. Elena,point
30565720,San Fedele,polygon
730020187,San Pio X,point
661144728,S.Giovanni Battista,point
164388005,Chiesa di Canali,polygon
1407129893,Chiesa di S. Rocco,point
289331449,Chiesino di Sant'Isidoro,point
143862450,San Torpete,polygon
36687647,Madonna del Vergon,polygon
120285361,Chiesa di San Pietro a Gallena,polygon
71364229,Chiesa Parrocchiale di S. Bartolomeo,polygon
128379745,S. Bartolomeo,polygon
2195433379,Santuario della Madonna del Taburno,point
219029272,Chiesa di San Sebastiano,polygon
119871081,Madonna del Calvario,polygon
999455596,Pilun d' Simunot o d' Barlet,point
1439076804,Santuario S.Maria della Rotonda,point
296204539,Oratorio di San Martino a Coiano,point
134692597,Chiesa,polygon
208582489,S. Pietro,polygon
201018761,Chiesa della Mercede,polygon
970092232,San Sisto,point
134694260,Chiesa di Valmanera,polygon
222683550,Cappella di San Michele,polygon
140854426,Santi Pietro e Paolo,polygon
105197383,Chiesa di San Pio X,polygon
205902855,Chiesa della Madonnina In Prato,polygon
181745415,San Michele,polygon
201488949,Chiesa di San Rocco,polygon
1848214038,Chiesa Colleggiata,point
-2399562,Stella Maris,polygon
42806311,Chiesa di San Francesco,polygon
157404571,San Bernardino in Panisperna,polygon
956786345,Chiesa di S.Alessandro,point
1483514800,Chiesa Nostra Signora di Belvedere,point
2262103278,Chiesa di San Michele Arcangelo,point
217333012,Chiesa di San Candido,polygon
151698041,Santa Maria del Ritiro al Gianicolo,polygon
443921931,Madonna della Neve,point
109673943,San Nicola da Tolentino,polygon
172171887,Chiesa San Vittorino,polygon
167040934,Santa Chiara,polygon
2293580257,Santella,point
-2813446,Basilica di Superga,polygon
165239661,Chiesa di San Vitale,polygon
157852442,Cattedrale di Santa Maria Assunta - Duomo,polygon
169564346,Chiesa Parrocchiale dei ss. Vitale e Valeria,polygon
72879014,Chiesa di San Martino,polygon
195594360,Oratorio del Garello,polygon
36685327,San Giorgio,polygon
443032758,San Peyre,point
74328132,Oratorio S. Carlo Borromeo,polygon
525886787,Chiesa di San Vincenzo Maria Strambi,point
66061172,Chiesa di San Defendente,polygon
148046054,Chiesa di San Giorgio,polygon
118505281,Chiesa del Regno dei Testimoni di Geova,polygon
72836132,Chiesa San Giovanni all'Offellera,polygon
